,sent_id,text,label
423,pagesOfTextToDisplay-1.json_423,"When using Excel, we allowed subjects to ask for references to functions they could describe concretely (e.g., we would answer ""how do I split a cell?""",
424,pagesOfTextToDisplay-1.json_424,"but not ""how do I get the number of bedrooms out?"" ).",
425,pagesOfTextToDisplay-1.json_425,"For Wrangler tasks, we did not respond to user inquiries.",
426,pagesOfTextToDisplay-1.json_426,We permitted a maximum of 10 minutes per task.,
427,pagesOfTextToDisplay-1.json_427,Each data set had at most 30 rows and 4 columns; complete manual manipulation in Excel was easily attainable within the time limits.,
428,pagesOfTextToDisplay-1.json_428,"Afterwards, each user completed a post-study questionnaire.",
429,pagesOfTextToDisplay-1.json_429,"1 We acknowledge that this is not an ideal cleaning solution for the data, but it nonetheless served as a useful test.",
430,pagesOfTextToDisplay-1.json_430,0 1 2 3 4 5 6 7 8 9 10 T1 T2 T3 User Study Task Completion Time (minutes) Wrangler Excel Figure 11.,
431,pagesOfTextToDisplay-1.json_431,Task completion times.,
432,pagesOfTextToDisplay-1.json_432,Black bars indicate median values.,
433,pagesOfTextToDisplay-1.json_433,Median Wrangler performance is over twice as fast in all tasks.,
434,pagesOfTextToDisplay-1.json_434,"Wrangler Accelerates Transform Specification We performed a repeated-measures ANOVA of completion times with task, tool, and Excel novice/expert 2 as independent factors; we log-transformed responses to better approximate a normal distribution.",
435,pagesOfTextToDisplay-1.json_435,"We found a significant main effect of tool ( F 1 , 54 = 23.65, p< 0.001), but no main effect of task ( F 1 , 54 = 0.01, p = 0.943) or expertise ( F 1 , 54 = 0.30, p = 0.596).",
436,pagesOfTextToDisplay-1.json_436,"We found a significant interaction effect of task and expertise ( F 1 , 54 = 11.10, p< 0.002) driven by improved performance by experts (regardless of tool) in the reshaping task (T3).",
437,pagesOfTextToDisplay-1.json_437,No other interactions were significant.,
438,pagesOfTextToDisplay-1.json_438,"Across all tasks, median performance in Wrangler was over twice as fast as Excel (Fig.",
439,pagesOfTextToDisplay-1.json_439,11).,
440,pagesOfTextToDisplay-1.json_440,"Users completed the cleaning tasks significantly more quickly with Wrangler than with Excel, and this speed-up benefitted novice and expert Excel users alike.",
441,pagesOfTextToDisplay-1.json_441,"Moreover, the user study tasks involved small data sets amenable to manual manipulation.",
442,pagesOfTextToDisplay-1.json_442,"As data set size grows, we expect the benefits of Wrangler to come into even sharper relief.",
443,pagesOfTextToDisplay-1.json_443,"Of course, larger data sets might complicate the process of assessing transform effects and so may benefit from additional validation and visualization techniques.",
444,pagesOfTextToDisplay-1.json_444,"Strategies for Navigating Suggestion Space When working with Wrangler, users applied different navigation strategies for different tasks.",
445,pagesOfTextToDisplay-1.json_445,These strategies were largely consistent across users.,
446,pagesOfTextToDisplay-1.json_446,"For text selection, users frequently provided multiple examples.",
447,pagesOfTextToDisplay-1.json_447,"For other operations, users performed an initial selection and then previewed each suggestion.",
448,pagesOfTextToDisplay-1.json_448,"One subject noted, ""I just look at the picture.""",
449,pagesOfTextToDisplay-1.json_449,"Users with a programming background spent time reading transform descriptions, whereas the other users relied almost entirely on the previews.",
450,pagesOfTextToDisplay-1.json_450,"When users did not find a transform among the initial suggestions, they most often filtered the suggestions by selecting a transform type from the menu.",
451,pagesOfTextToDisplay-1.json_451,"If only imperfect matches were found, users then selected the nearest transform and edited its parameters.",
452,pagesOfTextToDisplay-1.json_452,"In other words, users turned to manual parameterization only as a last resort.",
453,pagesOfTextToDisplay-1.json_453,"Our post-study questionnaire asked users to rate automated suggestions, visual previews, and direct editing of transforms on a scale from 1 (not useful) to 5 (most useful).",
454,pagesOfTextToDisplay-1.json_454,"We performed an ANOVA and found a significant difference among the ratings ( F 2 , 33 = 17.33, p< 0.001).",
455,pagesOfTextToDisplay-1.json_455,"Users rated previews ( μ = 4.8) and suggestions ( μ = 4.3) significantly more useful than direct editing ( μ = 2.5) ( p< 0.001 in both cases by 2 We divided subjects into ""novices"" and ""experts"" according to their median self-reported expertise rating (5).Tukey's HSD).",
456,pagesOfTextToDisplay-1.json_456,Users' preference for suggestions and previews over direct editing provides evidence that these novel user interface features have merit.,
457,pagesOfTextToDisplay-1.json_457,"Users' navigation strategies worked well when they understood the nature of the desired transform, even if they did not know how to specify it.",
458,pagesOfTextToDisplay-1.json_458,"However, we found that users of both tools experienced difficulty when they lacked a conceptual model of the transform.",
459,pagesOfTextToDisplay-1.json_459,"For instance, Task 3 exhibited an uneven distribution of completion times; 7 of the 10 fastest times and 3 of the 4 slowest times were in Wrangler.",
460,pagesOfTextToDisplay-1.json_460,"Wrangler does not provide the recourse of manual editing, hence users who got stuck fared slightly better in Excel.",
461,pagesOfTextToDisplay-1.json_461,"However, those familiar with pivot operations in Excel uniformly performed the task more quickly with Wrangler.",
462,pagesOfTextToDisplay-1.json_462,"We also observed one recurring pitfall: a few users got stuck in a ""cul-de-sac"" of suggestion space by incorrectly filtering (e.g., by selecting a specific transform type from the menu).",
463,pagesOfTextToDisplay-1.json_463,"When this happened, some users kept searching and refining only these filtered transforms.",
464,pagesOfTextToDisplay-1.json_464,"By design, Wrangler does not afford users the same flexibility to layout data as in Excel; since users cannot perform arbitrary editing in Wrangler, the recourse is less obvious when they get stuck.",
465,pagesOfTextToDisplay-1.json_465,"This pitfall was most common in Task 3, where a user might mistakenly filter all but fold operations when an unfold operation was needed.",
466,pagesOfTextToDisplay-1.json_466,"One solution may be to suggest non-matching transforms related to the selected transform type, in effect treating filtering criteria as guidelines rather than strict rules.",
467,pagesOfTextToDisplay-1.json_467,"CONCLUSION AND FUTURE WORK This paper introduced Wrangler, an interface and underlying language for data transformation.",
468,pagesOfTextToDisplay-1.json_468,The system provides a mixed-initiative interface that maps user interactions to suggested data transforms and presents natural language descriptions and visual transform previews to help assess each suggestion.,
469,pagesOfTextToDisplay-1.json_469,"With this set of techniques, we find that users can rapidly navigate to a desired transform.",
470,pagesOfTextToDisplay-1.json_470,"Our user study demonstrates that novice Wrangler users can perform data cleaning tasks significantly faster than in Excel, an effect shared across both novice and expert Excel users.",
471,pagesOfTextToDisplay-1.json_471,"We found that users are comfortable switching navigation strategies in Wrangler to suit a specific task, but can sometimes get stuck—in either tool—if they are unfamiliar with the available transforms.",
472,pagesOfTextToDisplay-1.json_472,"Future work should help users form data cleaning strategies, perhaps through improved tutorials.",
473,pagesOfTextToDisplay-1.json_473,"Looking forward, Wrangler addresses only a subset of the hurdles faced by data analysts.",
474,pagesOfTextToDisplay-1.json_474,"As data processing has become more sophisticated, there has been little progress on improving the tedious parts of the pipeline: data entry, data (re)formatting, data cleaning, etc.",
475,pagesOfTextToDisplay-1.json_475,"The result is that people with highly specialized skills (e.g., statistics, molecular biology, micro-economics) spend more time in tedious ""wrangling"" tasks than they do in exercising their specialty, while less technical audiences such as journalists are unnecessarily shut out.",
476,pagesOfTextToDisplay-1.json_476,"We believe that more research integrating methods from HCI, visualization, databases, and statistics can play a vital role in making data more accessible and informative.",
